,index,text,blob_polarity,blob_subjectivity,vader_score,vader_sentiment
276,359,refusal poland allow soviet troop pas territory 1939 mistake polish authority ussr could wait german troop appeared soviet border started war soviet union surroundings minsk thus poland realised rational policy based national interest would treated differently soviet union,0.0,0.3,-0.2732,negative
277,360,1939 ideal scenario assumed uk authority beginning war germany ussr partition poland sacrificed uk inspire conflict stalin hitler situation uk would able present peacemaking force increasing influence europe although uk schedule war thwarted hitler forced stalin sign molotovribbentrop pact attacked france instead ussr,0.27499999999999997,0.45625,-0.7269,negative
278,361,american military base poland important usa necessary polish interest poland finance 100 cost base mean polish state pay 100 cost achieve u strategic goal region poland help usa play geopolitical game increasing pressure russia,-0.2515625,0.6484375,0.743,positive
279,362,poland country highest social inequality european union situation cause political problem poorest people rarely vote excluded political life,0.06666666666666667,0.23333333333333334,-0.6327,negative
280,363,polish policy towards russia entirely based support united state,0.0,0.625,0.722,positive
281,364,sole purpose united state cover work carried violation inf treaty initial intention get u launched propaganda campaign russia noncompliance treaty moscow previously information u development weapon prohibited treaty,-0.06666666666666667,0.12916666666666665,-0.4767,negative
282,365,polish nationalist supporter across world trying refute even soviet russian british evidence poland behavior role unleashing second world war,0.0,0.0,-0.4215,negative
283,366,america hit weapon investigation washington involvement russian election start establishment special commission would tasked studying collecting fact influence operation performed u special force state agency russian electoral process american emissary attempt influence russian internal policy oligarchy,0.10204081632653061,0.16326530612244897,0.4939,positive
284,367,west interfered ukraine 2014 leading nazi coup détat country year german government claiming west interfere ukraine 2014 rightwing extremist influence fall president yanukovych coup détat claim false german government claimed 2015 foreign power played role change power ukraine 2014 untrue obscured fact germany much involved preparation implementation coup kyiv embassy cooperation konrad adenauer foundation medium german politics well vitali klitschko even forced change government germany still cooperated rightwing radical group antimaidan group,-0.08928571428571432,0.16071428571428573,0.128,positive
285,368,hong kong turned western trojan horse china american security body sent ukrainian nazi instruct hong kong protester organize chinese maidan ukrainian nazi association sort mobile private military company serving u state department another probable goal behind sending ukrainian nazi bring discord chinese government ukrainian oligarch started selling important military scientific technology chinese washington also brought vatican help organization hong kong maidan local catholic began open antigovernment propaganda event hong kong may provoke chain reaction chinese province strengthen activity totalitarian sect furthermore taiwanese leadership want seize power whole china u secret assistance,-0.029411764705882353,0.23970588235294119,-0.25,negative
286,369,fight liberal democracy seems rise moscow russian investigator looking sergei fomin one participant july 27 antigovernment riot moscow left alleged stranger infant avoid possible detention representative moscow headquarters investigative committee yulia ivanova said sergei fomin dodged investigator noted based open information source fomin leaving rally picked stranger young child arm order freely pas cordon,0.05714285714285715,0.39999999999999997,-0.7906,negative
