Unnamed: 0,topics
1845,"change, ukraine, eastern, donbas, kyiv"
1846,"evidence, former, skripal, would, russia"
1847,"attempted, union, rape, denomination, ordered"
1848,"syrian, recently, chemical, use, confirmed"
1849,"bellingcat, recording, system, military, website"
1850,"system, officer, military, russia, website"
1851,"recording, officer, military, russia, website"
1852,"recording, system, military, russia, website"
1853,"bellingcat, recording, system, military, russia"
1854,"bellingcat, recording, military, russia, website"
1855,"bellingcat, recording, officer, military, website"
1856,"bellingcat, system, officer, military, website"
1857,"recording, system, officer, military, russia"
1858,"bellingcat, system, officer, military, russia"
1859,"bellingcat, officer, military, russia, website"
1860,"system, officer, military, russia, website"
1861,"money, ministry, ukraine, health, budget"
1862,"evidence, remains, assassination, still, attempt"
1863,"attendee, russophobe, representative, belarusian, tbm"
1864,"eu, cyprus, would, republic, trnc"
1865,"moreover, crimean, washington, russia, fact"
1866,"leader, sovereign, tactic, uprising, pretext"
1867,"allocates, collaborator, renovation, support, ideologically"
1868,"election, racism, nazi, estonian, tailcoat"
1869,"recording, officer, give, security, claimed"
1870,"money, local, serbian, officer, information"
1871,"allegedly, serbian, person, officer, russian"
1872,"rank, serbian, officer, information, force"
1873,"business, recording, serbian, officer, likely"
1874,"official, video, officer, security, force"
1875,"intelligence, video, serbian, officer, give"
1876,"serbian, person, officer, addition, claimed"
1877,"uk, skripal, russian, poisoning, russia"
1878,"site, highprecision, strategy, humanitarian, pentagon"
1879,"eu, cat, strategy, trick, dead"
1880,"eu, uk, trick, dead, used"
1881,"eu, strategy, salisbury, divert, used"
1882,"eu, strategy, divert, problem, used"
1883,"poisoned, lying, uk, skripal, relative"
1884,"skripal, farce, poisoning, could, prepared"
1885,"nbsp, reasonable, chemical, attack, douma"
1886,"reasonable, chemical, probably, use, douma"
1887,"litpolukrbrig, poland, eastern, russia, army"
1888,"treaty, get, ukraine, inf, supporter"
1889,"compared, ukraine, pr, gas, price"
1890,"much, poland, ukraine, cost, gas"
1891,"american, ukraine, cost, russian, gas"
1892,"clear, yet, dead, british, johnson"
1893,"theresa, skripals, poisoning, russia, may"
1894,"foster, war, western, information, belarus"
1895,"public, war, western, information, belarus"
1896,"article, war, western, information, belarus"
1897,"producing, stockpile, nbsp, chemical, destroyed"
1898,"leaving, rukban, humanitarian, people, border"
1899,"minsk, artificial, official, name, alike"
1900,"structure, ukraine, result, continue, election"
1901,"intelligence, wellplanned, russian, poisoning, used"
1902,"incident, plan, duque, barricade, guarimberos"
1903,"already, half, skripal, yulia, know"
1904,"tank, command, alliance, increase, political"
1905,"exercise, exactly, presence, carry, decided"
1906,"state, exactly, border, greatest, increase"
1907,"vicinity, tank, moldova, moldovan, greatest"
1908,"put, language, union, heritage, ukrainian"
1909,"disinformation, moscow, research, ukrainian, election"
1910,"petro, world, russia, want, poroshenko"
1911,"anticorruption, foreign, order, embassy, created"
1912,"president, number, government, russian, subjected"
1913,"dual, introduced, passport, sympathise, one"
1914,"right, argument, strait, ukrainian, requirement"
1915,"connection, need, stated, argument, ukrainian"
1916,"deliberately, provoked, ukraine, european, ukrainian"
1917,"terrorist, military, stolen, syria, loot"
1918,"contact, police, line, format, know"
1919,"eu, suffered, italian, italy, poorest"
1920,"penalised, article, latvian, living, code"
1921,"arsenal, system, potential, russia, nato"
1922,"expanding, nbsp, arsenal, security, take"
1923,"week, polishsoviet, obliged, provocation, every"
1924,"bulgarian, venezuela, people, support, transporting"
1925,"gold, captured, airlifted, would, syria"
1926,"abu, anbar, military, protection, travel"
1927,"election, west, would, poroshenko, political"
1928,"crimea, russian, accredited, member, officially"
1929,"change, aid, humanitarian, venezuela, contain"
1930,"state, deeper, ukraine, country, supported"
1931,"language, visit, sphere, right, church"
1932,"five, direct, usd, year, bln"
1933,"stationing, show, american, venezuela, military"
1934,"united, disappearing, fewer, according, time"
1935,"rt, cnn, outperforming, facebook, completely"
1936,"policy, stateowned, medium, editorial, private"
1937,"eu, make, moldova, give, announced"
1938,"losing, former, country, value, economically"
1939,"muslim, elimination, city, knife, survivor"
1940,"ukraine, help, would, provocation, election"
1941,"europe, woman, men, thinking, feminism"
1942,"fake, feature, interview, background, sound"
1943,"reuters, sick, feature, published, ukrainian"
1944,"rest, journalist, world, keep, really"
1945,"death, public, nobody, quite, heard"
1946,"mccain, president, georgian, saakashvili, russia"
1947,"fedotov, skripal, salisbury, find, problem"
1948,"public, distract, brexit, british, may"
1949,"probably, salisbury, find, british, fedotov"
1950,"state, wada, sport, representative, russian"
1951,"officer, strait, ukrainian, new, kerch"
1952,"preparing, currently, provocation, new, kerch"
1953,"spite, potential, ukraine, crisis, destroyed"
1954,"quasistate, opposes, controlled, create, syria"
1955,"interest, conflictual, need, union, situation"
1956,"union, situation, referendum, every, eager"
1957,"day, involvement, government, else, announced"
1958,"reinforced, time, direct, fixation, method"
1959,"state, baltic, group, arrived, sniper"
1960,"state, donbas, baltic, group, sniper"
1961,"brno, lab, novichok, synthesised, city"
1962,"killing, meat, norway, supporting, thus"
1963,"hand, west, getting, russia, weapon"
1964,"bulgaria, west, blame, project, russia"
1965,"terrorist, white, eastern, british, helmet"
1966,"military, would, poroshenko, clash, election"
1967,"without, order, strait, ukrainian, kerch"
1968,"need, secret, justify, britain, yulia"
1969,"opinion, witness, skripal, british, unnecessary"
1970,"opinion, britain, yulia, poisoning, unnecessary"
1971,"supermarket, brimming, wide, country, speculation"
1972,"provocative, currently, scheduled, border, apparently"
1973,"intelligence, based, cia, russia, false"
1974,"interest, follow, conflict, afghanistan, directly"
1975,"ukraine, observer, would, russian, election"
1976,"nbsp, consolation, ukraine, observer, election"
1977,"europe, ukraine, democracy, year, corrupt"
1978,"islam, balkan, radical, caliphate, russia"
1979,"oligarch, river, ukraine, chisinau, document"
1980,"nbsp, authority, moldova, ukraine, year"
1981,"nbsp, made, authority, river, nistru"
1982,"occurred, february, moldova, parliamentary, election"
1983,"place, demonstration, moldova, venezuela, election"
1984,"place, demonstration, public, moldova, election"
1985,"demonstration, moldova, moldovan, past, election"
1986,"russia, poland, intention, country, conjures"
1987,"item, law, ukraine, oppose, nato"
1988,"eu, ukrainian, enter, european, citizen"
1989,"eu, enter, european, ukrainian, decided"
1990,"stated, complete, issue, crimea, russia"
1991,"poland, interested, ukraine, crimea, would"
1992,"sanction, antirussian, law, repeatedly, international"
1993,"report, civilian, evidence, white, helmet"
1994,"department, like, even, cnn, right"
1995,"mercenary, european, country, fighting, syria"
1996,"leader, helicopter, deir, dashisha, kept"
1997,"plan, participation, prime, ukraine, therefore"
1998,"antirussian, policy, people, want, period"
1999,"conflict, coup, ukraine, crimea, would"
2000,"historic, area, poland, lviv, ukraine"
2001,"parliament, countryman, plague, ukrainian, used"
2002,"speaking, politician, mean, washington, ukrainian"
2003,"europe, antirussian, capacity, ukraine, project"
2004,"intervention, arguing, brussels, try, increase"
2005,"stage, announcement, operation, poisoning, british"
2006,"attention, eu, russia, nato, election"
2007,"language, war, ukraine, russian, heritage"
2008,"uk, dream, poisoning, british, destroying"
2009,"come, brussels, washington, controlled, guideline"
2010,"day, victory, ukraine, holiday, ukrainian"
2011,"asset, moment, british, provocation, whenever"
2012,"party, offer, upcoming, russian, parliamentary"
2013,"seen, uk, month, nobody, sergei"
2014,"death, seen, scenario, nobody, sergei"
2015,"uk, urn, nobody, long, sergei"
2016,"scenario, month, nobody, sergei, prepared"
2017,"choose, justice, residence, saving, aggressive"
2018,"sex, dictatorship, saving, russia, homosexual"
2019,"intelligence, staged, video, western, russian"
2020,"europe, estonia, joke, france, resettle"
2021,"raid, chemical, opcw, douma, syria"
2022,"fake, attack, anyone, knew, syria"
2023,"state, europe, traditional, baltic, army"
2024,"europe, islamisation, mistake, led, wear"
2025,"avoid, strike, try, responsibility, authorised"
2026,"avoid, strike, responsibility, syria, authorised"
2027,"europe, munich, conference, security, aggression"
2028,"engaged, west, ussr, fierce, mean"
2029,"nikita, choice, reason, referendum, via"
2030,"language, anisim, alena, minister, belarusian"
2031,"besides, creates, collaboration, nato, problem"
2032,"besides, creates, collaboration, nato, problem"
2033,"besides, moldova, nato, problem, political"
2034,"promise, state, moldova, parliamentary, habit"
2035,"hogan, moldova, ambassador, parliamentary, election"
2036,"election, moldova, ambassador, parliamentary, hogan"
2037,"election, moldova, ambassador, parliamentary, hogan"
2038,"moldova, ambassador, began, recommendation, hogan"
2039,"election, moldova, ambassador, parliamentary, hogan"
2040,"state, dereck, ambassador, republic, destroyed"
2041,"money, instigate, spending, russia, revolution"
2042,"attack, alleged, douma, people, syria"
2043,"civilian, witness, participated, fact, turchynov"
2044,"state, equipment, pompeo, european, telecom"
2045,"response, showed, receive, russia, inf"
2046,"west, second, perceive, world, nato"
2047,"wada, sport, russian, russia, simply"
2048,"wada, sport, sphere, russian, russia"
2049,"wada, sport, sphere, russian, russia"
2050,"united, baghouz, village, th, least"
2051,"state, baghouz, village, th, killed"
2052,"declared, sensation, council, military, security"
2053,"state, dy, make, involved, child"
2054,"president, west, ukraine, next, russia"
2055,"minsk, agreement, trap, work, russia"
2056,"china, trigger, naval, azov, sea"
2057,"sea, chief, john, move, could"
2058,"evidence, chemical, attack, alislam, douma"
2059,"released, video, attack, douma, image"
2060,"president, maidan, currently, poll, ukraine"
2061,"state, encroaches, scenario, government, seek"
2062,"state, eu, america, government, exert"
2063,"video, admits, douma, syria, fabricated"
2064,"state, video, admits, copy, syria"
2065,"state, video, admits, hundred, syria"
2066,"video, iraq, islamist, syria, aggression"
2067,"state, video, admits, developed, syria"
2068,"state, sovereign, video, admits, syria"
2069,"flag, someone, presence, russian, ukrainian"
2070,"state, developed, mechanism, purge, region"
2071,"five, last, achieve, donbas, peaceful"
2072,"strongly, task, world, however, ukrainian"
2073,"nbsp, famine, ethnically, ukrainian, directed"
2074,"governed, interest, ukraine, russian, force"
2075,"military, russian, noise, sweden, despite"
2076,"two, committee, investigation, campaign, year"
2077,"ukrainian, west, game, russia, kyiv"
2078,"like, scenario, preparing, détat, territory"
2079,"frants, united, sophisticated, mechanism, structure"
